dataset,analysis_mode,snapshot_count,model,transformation,direction,requested_delta,delta_mode,seed,feasible,infeasible_reason,edge_count_before,edge_count_after,edge_count_preserved,snapshots_violating_edge_count,transformation_status,valid_for_analysis,achieved_delta,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop
decentraland,descriptive,24,persistence_density,Churn,decrease,-0.25,relative,42,True,,31815,31815,True,0,ok,True,-0.11253156748645564,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False
decentraland,descriptive,24,persistence_density,Bridge Width,increase,0.5,relative,42,True,,31815,31815,True,0,ok,True,0.499963917153785,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False
decentraland,descriptive,24,persistence_density,Bridge Width,decrease,-0.5,relative,42,True,,31815,31815,True,0,ok,True,-0.49996391715378513,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False
decentraland,descriptive,24,persistence_density,Centralization,increase,0.5,relative,42,True,,31815,31815,True,0,ok,True,0.02474099273233335,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False
decentraland,descriptive,24,persistence_density,Centralization,decrease,-0.5,relative,42,True,,31815,31815,True,0,ok,True,-0.6525436833152931,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False
decentraland,descriptive,24,persistence_density,Density,increase,0.5,relative,42,True,,31815,46744,False,0,ok,True,0.4692440672638693,0.40424242424242424,0.6064646464646465,0.20222222222222225,0.43095317837765423,achieved,False
decentraland,descriptive,24,persistence_density,Density,decrease,-0.5,relative,42,True,,31815,15952,False,0,ok,True,-0.49860128870029863,0.40424242424242424,0.20202020202020202,-0.20222222222222222,-0.4055790203618483,achieved,False
decentraland,descriptive,24,persistence_density,Bridge Trend,increase,0.5,absolute,42,False,insufficient intra-community non-edges to preserve total edge count,31815,31711,False,3,edge_count_infeasible,False,,,,,,,
decentraland,descriptive,24,persistence_density,Bridge Trend,decrease,-0.5,absolute,42,False,insufficient cross-community non-edges to widen the bridge,31815,59925,False,18,edge_count_infeasible,False,,,,,,,
decentraland,descriptive,24,persistence_density,Churn,increase,0.5,relative,42,True,,31815,31815,True,0,ok,True,0.16598011628940706,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False
decentraland,descriptive,24,persistence_density,Churn,decrease,-0.5,relative,42,True,,31815,31815,True,0,ok,True,-0.24145932352955046,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False
