dataset,snapshot_count,model,transformation,direction,requested_delta,achieved_delta,delta_mode,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop,seed
email_eu_core,16,slope_bridge_width,Centralization,decrease,-0.5,-0.773166358167515,relative,-2.62205882352941,-2.62205882352941,0.0,0.0,achieved,False,42
email_eu_core,16,slope_bridge_width,Density,increase,0.5,0.4994255074684029,relative,-2.62205882352941,-2.62205882352941,0.0,0.0,achieved,False,42
email_eu_core,16,slope_bridge_width,Density,decrease,-0.5,-0.3772500957487553,relative,-2.62205882352941,-2.62205882352941,0.0,0.0,achieved,False,42
email_eu_core,16,slope_bridge_width,Bridge Trend,increase,0.5,5.1161764705882335,absolute,-2.62205882352941,2.4941176470588236,5.1161764705882335,1.0,achieved,False,42
email_eu_core,16,slope_bridge_width,Bridge Trend,decrease,-0.5,-893.8191176470585,absolute,-2.62205882352941,-896.441176470588,-893.8191176470585,-1.0,achieved,False,42
email_eu_core,16,slope_bridge_width,Churn,increase,0.5,0.04884865523414949,relative,-2.62205882352941,-2.62205882352941,0.0,0.0,achieved,False,42
email_eu_core,16,slope_bridge_width,Churn,decrease,-0.5,-0.09175704863995607,relative,-2.62205882352941,-2.62205882352941,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_density,Bridge Width,increase,0.1,0.1005251312828207,relative,0.002139303482587065,0.002139303482587065,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_density,Bridge Width,decrease,-0.1,-0.1005251312828207,relative,0.002139303482587065,0.002139303482587065,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_density,Centralization,increase,0.1,1.5172663118926422,relative,0.002139303482587065,0.002139303482587065,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_density,Centralization,decrease,-0.1,-0.4127429430819066,relative,0.002139303482587065,0.002139303482587065,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_density,Density,increase,0.1,0.09996170049789353,relative,0.002139303482587065,0.002338308457711443,0.00019900497512437797,0.0019908122224128384,achieved,False,42
email_eu_core,16,persistence_density,Density,decrease,-0.1,-0.09919571045576407,relative,0.002139303482587065,0.001990049751243781,-0.0001492537313432839,-0.0015046389673255378,achieved,False,42
email_eu_core,16,persistence_density,Bridge Trend,increase,0.1,4.8205882352941165,absolute,0.002139303482587065,0.002139303482587065,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_density,Bridge Trend,decrease,-0.1,-21.082352941176467,absolute,0.002139303482587065,0.002139303482587065,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_density,Churn,increase,0.1,0.009182851460503915,relative,0.002139303482587065,0.002139303482587065,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_density,Churn,decrease,-0.1,-0.0691210400150459,relative,0.002139303482587065,0.002139303482587065,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_density,Bridge Width,increase,0.25,0.24981245311327832,relative,0.002139303482587065,0.002338308457711443,0.00019900497512437797,0.000796617513035423,achieved,False,42
email_eu_core,16,persistence_density,Bridge Width,decrease,-0.25,-0.24981245311327832,relative,0.002139303482587065,0.002139303482587065,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_density,Centralization,increase,0.25,3.8018857010643208,relative,0.002139303482587065,0.002139303482587065,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_density,Centralization,decrease,-0.25,-0.5987679315131884,relative,0.002139303482587065,0.002139303482587065,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_density,Density,increase,0.25,0.2504787437763309,relative,0.002139303482587065,0.0026865671641791043,0.0005472636815920394,0.002184870753267301,achieved,False,42
email_eu_core,16,persistence_density,Density,decrease,-0.25,-0.2462657985446189,relative,0.002139303482587065,0.001990049751243781,-0.0001492537313432839,-0.0006060676400269274,achieved,False,42
email_eu_core,16,persistence_density,Bridge Trend,increase,0.25,5.745588235294116,absolute,0.002139303482587065,0.002139303482587065,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_density,Bridge Trend,decrease,-0.25,-288.60735294117643,absolute,0.002139303482587065,0.002139303482587065,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_density,Churn,increase,0.25,0.025992952480084354,relative,0.002139303482587065,0.002139303482587065,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_density,Churn,decrease,-0.25,-0.0863954403765247,relative,0.002139303482587065,0.002139303482587065,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_density,Bridge Width,increase,0.5,0.5003750937734434,relative,0.002139303482587065,0.0026865671641791043,0.0005472636815920394,0.0010937068779043307,achieved,False,42
email_eu_core,16,persistence_density,Bridge Width,decrease,-0.5,-0.5003750937734434,relative,0.002139303482587065,0.002139303482587065,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_density,Centralization,increase,0.5,4.952915316982878,relative,0.002139303482587065,0.002139303482587065,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_density,Centralization,decrease,-0.5,-0.773166358167515,relative,0.002139303482587065,0.002139303482587065,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_density,Density,increase,0.5,0.4994255074684029,relative,0.002139303482587065,0.0031840796019900496,0.0010447761194029848,0.0020919558648475407,achieved,False,42
email_eu_core,16,persistence_density,Density,decrease,-0.5,-0.3772500957487553,relative,0.002139303482587065,0.001990049751243781,-0.0001492537313432839,-0.00039563603303280635,achieved,False,42
email_eu_core,16,persistence_density,Bridge Trend,increase,0.5,5.1161764705882335,absolute,0.002139303482587065,0.002139303482587065,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_density,Bridge Trend,decrease,-0.5,-893.8191176470585,absolute,0.002139303482587065,0.002139303482587065,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_density,Churn,increase,0.5,0.04884865523414949,relative,0.002139303482587065,0.002139303482587065,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_density,Churn,decrease,-0.5,-0.09175704863995607,relative,0.002139303482587065,0.002139303482587065,0.0,0.0,achieved,False,42
email_eu_core,16,persistence_centralization,Bridge Width,increase,0.1,0.1005251312828207,relative,0.033190954773869345,0.033190954773869345,0.0,0.0,achieved,False,42
