dataset,snapshot_count,model,transformation,direction,requested_delta,achieved_delta,delta_mode,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop,seed
decentraland,24,persistence_density,Bridge Trend,decrease,-0.5,-85.1813043478261,absolute,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False,42
decentraland,24,persistence_density,Churn,increase,0.5,0.16598011628940706,relative,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False,42
decentraland,24,persistence_density,Churn,decrease,-0.5,-0.24145932352955046,relative,0.40424242424242424,0.40424242424242424,0.0,0.0,achieved,False,42
decentraland,24,persistence_centralization,Bridge Width,increase,0.1,0.10002164970772895,relative,0.28839414553700266,0.3090084518655947,0.02061430632859207,0.20609844357525273,achieved,False,42
decentraland,24,persistence_centralization,Bridge Width,decrease,-0.1,-0.10002164970772895,relative,0.28839414553700266,0.2780869923727067,-0.010307153164295979,-0.10304922178762581,achieved,False,42
decentraland,24,persistence_centralization,Centralization,increase,0.1,0.02474099273233335,relative,0.28839414553700266,0.28839414553700266,0.0,0.0,achieved,False,42
decentraland,24,persistence_centralization,Centralization,decrease,-0.1,-0.3030771609710839,relative,0.28839414553700266,0.20593692022263452,-0.08245722531436814,-0.27206677352449943,achieved,False,42
decentraland,24,persistence_centralization,Density,increase,0.1,0.10001571585729996,relative,0.28839414553700266,0.2780869923727067,-0.010307153164295979,-0.10305533561347478,achieved,False,42
decentraland,24,persistence_centralization,Density,decrease,-0.1,-0.09998428414270004,relative,0.28839414553700266,0.2987012987012987,0.010307153164296035,0.10308773276393529,achieved,False,42
decentraland,24,persistence_centralization,Bridge Trend,increase,0.1,-15.05086956521739,absolute,0.28839414553700266,0.28839414553700266,0.0,0.0,achieved,False,42
decentraland,24,persistence_centralization,Bridge Trend,decrease,-0.1,-118.29565217391311,absolute,0.28839414553700266,0.28839414553700266,0.0,0.0,achieved,False,42
decentraland,24,persistence_centralization,Churn,increase,0.1,0.03817153668927961,relative,0.28839414553700266,0.28839414553700266,0.0,0.0,achieved,False,42
decentraland,24,persistence_centralization,Churn,decrease,-0.1,-0.04295393644366411,relative,0.28839414553700266,0.28839414553700266,0.0,0.0,achieved,False,42
decentraland,24,persistence_centralization,Bridge Width,increase,0.25,0.24998195857689262,relative,0.28839414553700266,0.2987012987012987,0.010307153164296035,0.04123158816329391,achieved,False,42
decentraland,24,persistence_centralization,Bridge Width,decrease,-0.25,-0.2499819585768925,relative,0.28839414553700266,0.2574726860441146,-0.030921459492888048,-0.12369476448988156,achieved,False,42
decentraland,24,persistence_centralization,Centralization,increase,0.25,0.02474099273233335,relative,0.28839414553700266,0.28839414553700266,0.0,0.0,achieved,False,42
decentraland,24,persistence_centralization,Centralization,decrease,-0.25,-0.501005102829751,relative,0.28839414553700266,0.1440940012368584,-0.14430014430014426,-0.28802130653982505,achieved,False,42
decentraland,24,persistence_centralization,Density,increase,0.25,0.24994499449944987,relative,0.28839414553700266,0.3090084518655947,0.02061430632859207,0.08247537171078431,achieved,False,42
decentraland,24,persistence_centralization,Density,decrease,-0.25,-0.24994499449944999,relative,0.28839414553700266,0.26777983920841064,-0.020614306328592014,-0.08247537171078406,achieved,False,42
decentraland,24,persistence_centralization,Bridge Trend,increase,0.25,-28.20782608695653,absolute,0.28839414553700266,0.28839414553700266,0.0,0.0,achieved,False,42
decentraland,24,persistence_centralization,Bridge Trend,decrease,-0.25,-98.9926086956522,absolute,0.28839414553700266,0.28839414553700266,0.0,0.0,achieved,False,42
decentraland,24,persistence_centralization,Churn,increase,0.25,0.09038474328764574,relative,0.28839414553700266,0.28839414553700266,0.0,0.0,achieved,False,42
decentraland,24,persistence_centralization,Churn,decrease,-0.25,-0.11253156748645564,relative,0.28839414553700266,0.28839414553700266,0.0,0.0,achieved,False,42
decentraland,24,persistence_centralization,Bridge Width,increase,0.5,0.499963917153785,relative,0.28839414553700266,0.2574726860441146,-0.030921459492888048,-0.06184738224494078,achieved,False,42
decentraland,24,persistence_centralization,Bridge Width,decrease,-0.5,-0.49996391715378513,relative,0.28839414553700266,0.19562976705833848,-0.09276437847866417,-0.18554214673482236,achieved,False,42
decentraland,24,persistence_centralization,Centralization,increase,0.5,0.02474099273233335,relative,0.28839414553700266,0.28839414553700266,0.0,0.0,achieved,False,42
decentraland,24,persistence_centralization,Centralization,decrease,-0.5,-0.6525436833152931,relative,0.28839414553700266,0.12347969490826634,-0.16491445062873633,-0.2527255337004829,achieved,False,42
decentraland,24,persistence_centralization,Density,increase,0.5,0.4692440672638693,relative,0.28839414553700266,0.2881880024737168,-0.0002061430632858685,-0.00043930883236920797,achieved,False,42
decentraland,24,persistence_centralization,Density,decrease,-0.5,-0.49860128870029863,relative,0.28839414553700266,0.25767882910740053,-0.030715316429602124,-0.061602962378351604,achieved,False,42
decentraland,24,persistence_centralization,Bridge Trend,increase,0.5,-38.367391304347834,absolute,0.28839414553700266,0.28839414553700266,0.0,0.0,achieved,False,42
decentraland,24,persistence_centralization,Bridge Trend,decrease,-0.5,-85.1813043478261,absolute,0.28839414553700266,0.28839414553700266,0.0,0.0,achieved,False,42
decentraland,24,persistence_centralization,Churn,increase,0.5,0.16598011628940706,relative,0.28839414553700266,0.28839414553700266,0.0,0.0,achieved,False,42
decentraland,24,persistence_centralization,Churn,decrease,-0.5,-0.24145932352955046,relative,0.28839414553700266,0.28839414553700266,0.0,0.0,achieved,False,42
decentraland,24,trend_clustering,Bridge Width,increase,0.1,0.10002164970772895,relative,0.8265297908705758,0.8864180571470647,0.05988826627648891,0.5987530344829054,achieved,False,42
decentraland,24,trend_clustering,Bridge Width,decrease,-0.1,-0.10002164970772895,relative,0.8265297908705758,0.8827203516226355,0.05619056075205975,0.561783982930225,achieved,False,42
