dataset,analysis_mode,snapshot_count,model,transformation,direction,requested_delta,delta_mode,seed,feasible,infeasible_reason,edge_count_before,edge_count_after,edge_count_preserved,snapshots_violating_edge_count,transformation_status,valid_for_analysis,achieved_delta,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop
sx_mathoverflow,temporal_evaluation,16,trend_bridge_width,Churn,increase,0.5,relative,42,True,,5020,5020,True,0,ok,True,0.03527237436801018,-11.099999999999852,-11.099999999999852,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,trend_bridge_width,Churn,decrease,-0.5,relative,42,True,,5020,5020,True,0,ok,True,-0.2786423824184884,-11.099999999999852,-11.099999999999852,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,slope_bridge_width,Bridge Width,increase,0.1,relative,42,True,,5020,5020,True,0,ok,True,0.10164271047227925,-15.629411764705877,-17.197058823529407,-1.56764705882353,-15.423113487819377,achieved,False
sx_mathoverflow,temporal_evaluation,16,slope_bridge_width,Bridge Width,decrease,-0.1,relative,42,True,,5020,5020,True,0,ok,True,-0.10164271047227925,-15.629411764705877,-14.061764705882347,1.56764705882353,15.423113487819377,achieved,False
sx_mathoverflow,temporal_evaluation,16,slope_bridge_width,Centralization,increase,0.1,relative,42,True,,5020,5020,True,0,ok,True,1.1774475524475523,-15.629411764705877,-15.629411764705877,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,slope_bridge_width,Centralization,decrease,-0.1,relative,42,True,,5020,5020,True,0,ok,True,-0.5034965034965034,-15.629411764705877,-15.629411764705877,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,slope_bridge_width,Density,increase,0.1,relative,42,True,,5020,5524,False,0,ok,True,0.100398406374502,-15.629411764705877,-15.629411764705877,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,slope_bridge_width,Density,decrease,-0.1,relative,42,True,,5020,4517,False,0,ok,True,-0.100199203187251,-15.629411764705877,-15.629411764705877,0.0,0.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,slope_bridge_width,Bridge Trend,increase,0.1,absolute,42,True,,5020,5020,True,0,ok,True,6.748529411764704,-15.629411764705877,-8.880882352941173,6.748529411764704,1.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,slope_bridge_width,Bridge Trend,decrease,-0.1,absolute,42,True,,5020,5020,True,0,ok,True,-23.044117647058812,-15.629411764705877,-38.67352941176469,-23.044117647058812,-1.0,achieved,False
sx_mathoverflow,temporal_evaluation,16,slope_bridge_width,Churn,increase,0.1,relative,42,True,,5020,5020,True,0,ok,True,0.007726052766743648,-15.629411764705877,-15.629411764705877,0.0,0.0,achieved,False
