dataset,snapshot_count,model,transformation,direction,requested_delta,achieved_delta,delta_mode,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop,seed
tgbl_wiki,16,slope_bridge_width,Churn,increase,0.1,0.0052284595494757734,relative,1.8044117647058817,1.8044117647058817,0.0,0.0,achieved,False,42
tgbl_wiki,16,slope_bridge_width,Churn,decrease,-0.1,-0.0904048420354766,relative,1.8044117647058817,1.8044117647058817,0.0,0.0,achieved,False,42
tgbl_wiki,16,slope_bridge_width,Bridge Width,increase,0.25,0.2510176390773406,relative,1.8044117647058817,2.297058823529413,0.4926470588235312,1.9625993640699593,achieved,False,42
tgbl_wiki,16,slope_bridge_width,Bridge Width,decrease,-0.25,-0.2510176390773406,relative,1.8044117647058817,1.3117647058823527,-0.492647058823529,-1.9625993640699504,achieved,False,42
tgbl_wiki,16,slope_bridge_width,Centralization,increase,0.25,0.9112806101967083,relative,1.8044117647058817,1.8044117647058817,0.0,0.0,achieved,False,42
tgbl_wiki,16,slope_bridge_width,Centralization,decrease,-0.25,-0.5258932155760738,relative,1.8044117647058817,1.8044117647058817,0.0,0.0,achieved,False,42
tgbl_wiki,16,slope_bridge_width,Density,increase,0.25,0.25011933174224343,relative,1.8044117647058817,1.8044117647058817,0.0,0.0,achieved,False,42
tgbl_wiki,16,slope_bridge_width,Density,decrease,-0.25,-0.25011933174224343,relative,1.8044117647058817,1.8044117647058817,0.0,0.0,achieved,False,42
tgbl_wiki,16,slope_bridge_width,Bridge Trend,increase,0.25,0.902941176470589,absolute,1.8044117647058817,2.7073529411764707,0.902941176470589,1.0,achieved,False,42
tgbl_wiki,16,slope_bridge_width,Bridge Trend,decrease,-0.25,-176.11617647058821,absolute,1.8044117647058817,-174.31176470588233,-176.11617647058821,-1.0,achieved,False,42
tgbl_wiki,16,slope_bridge_width,Churn,increase,0.25,0.01260835885707534,relative,1.8044117647058817,1.8044117647058817,0.0,0.0,achieved,False,42
tgbl_wiki,16,slope_bridge_width,Churn,decrease,-0.25,-0.2094488817384419,relative,1.8044117647058817,1.8044117647058817,0.0,0.0,achieved,False,42
tgbl_wiki,16,slope_bridge_width,Bridge Width,increase,0.5,0.4993215739484396,relative,1.8044117647058817,2.675,0.8705882352941181,1.7435421994884919,achieved,False,42
tgbl_wiki,16,slope_bridge_width,Bridge Width,decrease,-0.5,-0.4993215739484396,relative,1.8044117647058817,0.9338235294117649,-0.8705882352941168,-1.7435421994884892,achieved,False,42
tgbl_wiki,16,slope_bridge_width,Centralization,increase,0.5,0.9112806101967083,relative,1.8044117647058817,1.8044117647058817,0.0,0.0,achieved,False,42
tgbl_wiki,16,slope_bridge_width,Centralization,decrease,-0.5,-0.6623845845042151,relative,1.8044117647058817,1.8044117647058817,0.0,0.0,achieved,False,42
tgbl_wiki,16,slope_bridge_width,Density,increase,0.5,0.49976133651551313,relative,1.8044117647058817,1.8044117647058817,0.0,0.0,achieved,False,42
tgbl_wiki,16,slope_bridge_width,Density,decrease,-0.5,-0.49260143198090695,relative,1.8044117647058817,1.8044117647058817,0.0,0.0,achieved,False,42
tgbl_wiki,16,slope_bridge_width,Bridge Trend,increase,0.5,0.06176470588235383,absolute,1.8044117647058817,1.8661764705882355,0.06176470588235383,1.0,achieved,False,42
tgbl_wiki,16,slope_bridge_width,Bridge Trend,decrease,-0.5,-171.45735294117648,absolute,1.8044117647058817,-169.6529411764706,-171.45735294117648,-1.0,achieved,False,42
tgbl_wiki,16,slope_bridge_width,Churn,increase,0.5,0.026166692503588294,relative,1.8044117647058817,1.8044117647058817,0.0,0.0,achieved,False,42
tgbl_wiki,16,slope_bridge_width,Churn,decrease,-0.5,-0.2703074886653946,relative,1.8044117647058817,1.8044117647058817,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_density,Bridge Width,increase,0.1,0.09769335142469471,relative,0.008484848484848486,0.008484848484848486,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_density,Bridge Width,decrease,-0.1,-0.09769335142469471,relative,0.008484848484848486,0.008484848484848486,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_density,Centralization,increase,0.1,0.7025291047771982,relative,0.008484848484848486,0.008484848484848486,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_density,Centralization,decrease,-0.1,-0.3412284223203533,relative,0.008484848484848486,0.008484848484848486,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_density,Density,increase,0.1,0.10023866348448687,relative,0.008484848484848486,0.009292929292929294,0.0008080808080808081,0.008061568061568061,achieved,False,42
tgbl_wiki,16,persistence_density,Density,decrease,-0.1,-0.10023866348448687,relative,0.008484848484848486,0.007676767676767677,-0.000808080808080809,-0.00806156806156807,achieved,False,42
tgbl_wiki,16,persistence_density,Bridge Trend,increase,0.1,1.482352941176471,absolute,0.008484848484848486,0.008484848484848486,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_density,Bridge Trend,decrease,-0.1,-13.542647058823526,absolute,0.008484848484848486,0.008484848484848486,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_density,Churn,increase,0.1,0.0052284595494757734,relative,0.008484848484848486,0.008484848484848486,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_density,Churn,decrease,-0.1,-0.0904048420354766,relative,0.008484848484848486,0.008484848484848486,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_density,Bridge Width,increase,0.25,0.2510176390773406,relative,0.008484848484848486,0.008484848484848486,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_density,Bridge Width,decrease,-0.25,-0.2510176390773406,relative,0.008484848484848486,0.008484848484848486,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_density,Centralization,increase,0.25,0.9112806101967083,relative,0.008484848484848486,0.008484848484848486,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_density,Centralization,decrease,-0.25,-0.5258932155760738,relative,0.008484848484848486,0.008484848484848486,0.0,0.0,achieved,False,42
tgbl_wiki,16,persistence_density,Density,increase,0.25,0.25011933174224343,relative,0.008484848484848486,0.010505050505050505,0.0020202020202020193,0.00807695273344128,achieved,False,42
tgbl_wiki,16,persistence_density,Density,decrease,-0.25,-0.25011933174224343,relative,0.008484848484848486,0.006464646464646465,-0.002020202020202021,-0.008076952733441287,achieved,False,42
tgbl_wiki,16,persistence_density,Bridge Trend,increase,0.25,0.902941176470589,absolute,0.008484848484848486,0.008484848484848486,0.0,0.0,achieved,False,42
