dataset,snapshot_count,model,transformation,direction,requested_delta,achieved_delta,delta_mode,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop,seed
tgbl_uci,20,slope_bridge_width,Bridge Trend,increase,0.5,4.70075187969925,absolute,-6.478195488721806,-1.777443609022556,4.70075187969925,1.0,achieved,False,42
tgbl_uci,20,slope_bridge_width,Bridge Trend,decrease,-0.5,-241.02932330827073,absolute,-6.478195488721806,-247.50751879699254,-241.02932330827073,-1.0,achieved,False,42
tgbl_uci,20,slope_bridge_width,Churn,increase,0.5,0.017837227301500447,relative,-6.478195488721806,-6.478195488721806,0.0,0.0,achieved,False,42
tgbl_uci,20,slope_bridge_width,Churn,decrease,-0.5,-0.21032007081916054,relative,-6.478195488721806,-6.478195488721806,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_density,Bridge Width,increase,0.1,0.10114942528735629,relative,0.0012605042016806723,0.0012605042016806723,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_density,Bridge Width,decrease,-0.1,-0.10000000000000003,relative,0.0012605042016806723,0.0012605042016806723,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_density,Centralization,increase,0.1,1.0199426006328651,relative,0.0012605042016806723,0.0012605042016806723,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_density,Centralization,decrease,-0.1,-0.41504157774670686,relative,0.0012605042016806723,0.0012605042016806723,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_density,Density,increase,0.1,0.10038944180008662,relative,0.0012605042016806723,0.0014005602240896359,0.00014005602240896352,0.0013951270163237693,achieved,False,42
tgbl_uci,20,persistence_density,Density,decrease,-0.1,-0.09995672868887925,relative,0.0012605042016806723,0.0011204481792717086,-0.00014005602240896374,-0.0014011665272169493,achieved,False,42
tgbl_uci,20,persistence_density,Bridge Trend,increase,0.1,2.2060150375939838,absolute,0.0012605042016806723,0.0012605042016806723,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_density,Bridge Trend,decrease,-0.1,-7.800751879699256,absolute,0.0012605042016806723,0.0012605042016806723,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_density,Churn,increase,0.1,0.0,relative,0.0012605042016806723,0.0012605042016806723,0.0,0.0,requested,True,42
tgbl_uci,20,persistence_density,Churn,decrease,-0.1,-0.07012920687268509,relative,0.0012605042016806723,0.0012605042016806723,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_density,Bridge Width,increase,0.25,0.25287356321839083,relative,0.0012605042016806723,0.0012605042016806723,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_density,Bridge Width,decrease,-0.25,-0.25287356321839083,relative,0.0012605042016806723,0.0012605042016806723,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_density,Centralization,increase,0.25,1.655750975053352,relative,0.0012605042016806723,0.0012605042016806723,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_density,Centralization,decrease,-0.25,-0.6225623666200604,relative,0.0012605042016806723,0.0012605042016806723,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_density,Density,increase,0.25,0.2505408913890091,relative,0.0012605042016806723,0.0015406162464985994,0.00028011204481792704,0.001118029249696424,achieved,False,42
tgbl_uci,20,persistence_density,Density,decrease,-0.25,-0.24837732583297276,relative,0.0012605042016806723,0.000980392156862745,-0.00028011204481792726,-0.0011277681804429092,achieved,False,42
tgbl_uci,20,persistence_density,Bridge Trend,increase,0.25,3.604511278195489,absolute,0.0012605042016806723,0.0012605042016806723,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_density,Bridge Trend,decrease,-0.25,-108.06691729323312,absolute,0.0012605042016806723,0.0012605042016806723,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_density,Churn,increase,0.25,0.0031996143583310236,relative,0.0012605042016806723,0.0012605042016806723,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_density,Churn,decrease,-0.25,-0.15772854205511253,relative,0.0012605042016806723,0.0012605042016806723,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_density,Bridge Width,increase,0.5,0.4977011494252875,relative,0.0012605042016806723,0.0012605042016806723,0.0,0.0,achieved,False,42
tgbl_uci,20,persistence_density,Bridge Width,decrease,-0.5,-0.4977011494252873,relative,0.0012605042016806723,0.0012605042016806723,0.0,0.0,achieved,False,42
