dataset,snapshot_count,model,transformation,direction,requested_delta,achieved_delta,delta_mode,baseline_prediction,after_prediction,prediction_change,impact,normalizer,noop,seed
sx_mathoverflow,20,slope_bridge_width,Bridge Width,decrease,-0.1,-0.10029313232830828,relative,-13.67969924812031,-12.312030075187973,1.3676691729323363,13.636718100051844,achieved,False,42
sx_mathoverflow,20,slope_bridge_width,Centralization,increase,0.1,1.2048018513161698,relative,-13.67969924812031,-13.67969924812031,0.0,0.0,achieved,False,42
sx_mathoverflow,20,slope_bridge_width,Centralization,decrease,-0.1,-0.5597338733005496,relative,-13.67969924812031,-13.67969924812031,0.0,0.0,achieved,False,42
sx_mathoverflow,20,slope_bridge_width,Density,increase,0.1,0.10002955082742324,relative,-13.67969924812031,-13.67969924812031,0.0,0.0,achieved,False,42
sx_mathoverflow,20,slope_bridge_width,Density,decrease,-0.1,-0.09995567375886522,relative,-13.67969924812031,-13.67969924812031,0.0,0.0,achieved,False,42
sx_mathoverflow,20,slope_bridge_width,Bridge Trend,increase,0.1,12.459398496240606,absolute,-13.67969924812031,-1.2203007518797029,12.459398496240606,1.0,achieved,False,42
sx_mathoverflow,20,slope_bridge_width,Bridge Trend,decrease,-0.1,-66.15263157894738,absolute,-13.67969924812031,-79.8323308270677,-66.15263157894738,-1.0,achieved,False,42
sx_mathoverflow,20,slope_bridge_width,Churn,increase,0.1,0.009008729338882884,relative,-13.67969924812031,-13.67969924812031,0.0,0.0,achieved,False,42
sx_mathoverflow,20,slope_bridge_width,Churn,decrease,-0.1,-0.08719680281381326,relative,-13.67969924812031,-13.67969924812031,0.0,0.0,achieved,False,42
sx_mathoverflow,20,slope_bridge_width,Bridge Width,increase,0.25,0.24958123953098812,relative,-13.67969924812031,-17.10375939849624,-3.424060150375931,-13.719220870969343,achieved,False,42
sx_mathoverflow,20,slope_bridge_width,Bridge Width,decrease,-0.25,-0.24958123953098835,relative,-13.67969924812031,-10.255639097744364,3.4240601503759454,13.719220870969387,achieved,False,42
sx_mathoverflow,20,slope_bridge_width,Centralization,increase,0.25,1.3002603413364193,relative,-13.67969924812031,-13.67969924812031,0.0,0.0,achieved,False,42
sx_mathoverflow,20,slope_bridge_width,Centralization,decrease,-0.25,-0.7549898756146949,relative,-13.67969924812031,-13.67969924812031,0.0,0.0,achieved,False,42
sx_mathoverflow,20,slope_bridge_width,Density,increase,0.25,0.25014775413711593,relative,-13.67969924812031,-13.67969924812031,0.0,0.0,achieved,False,42
sx_mathoverflow,20,slope_bridge_width,Density,decrease,-0.25,-0.25014775413711576,relative,-13.67969924812031,-13.67969924812031,0.0,0.0,achieved,False,42
sx_mathoverflow,20,slope_bridge_width,Bridge Trend,increase,0.25,15.372932330827076,absolute,-13.67969924812031,1.6932330827067668,15.372932330827076,1.0,achieved,False,42
sx_mathoverflow,20,slope_bridge_width,Bridge Trend,decrease,-0.25,-223.35187969924826,absolute,-13.67969924812031,-237.03157894736856,-223.35187969924826,-1.0,achieved,False,42
sx_mathoverflow,20,slope_bridge_width,Churn,increase,0.25,0.022059167069055707,relative,-13.67969924812031,-13.67969924812031,0.0,0.0,achieved,False,42
sx_mathoverflow,20,slope_bridge_width,Churn,decrease,-0.25,-0.23307294369616702,relative,-13.67969924812031,-13.67969924812031,0.0,0.0,achieved,False,42
sx_mathoverflow,20,slope_bridge_width,Bridge Width,increase,0.5,0.5004187604690117,relative,-13.67969924812031,-20.50977443609024,-6.83007518796993,-13.648719287759159,achieved,False,42
sx_mathoverflow,20,slope_bridge_width,Bridge Width,decrease,-0.5,-0.5004187604690118,relative,-13.67969924812031,-6.849624060150383,6.830075187969927,13.648719287759148,achieved,False,42
sx_mathoverflow,20,slope_bridge_width,Centralization,increase,0.5,1.3002603413364193,relative,-13.67969924812031,-13.67969924812031,0.0,0.0,achieved,False,42
sx_mathoverflow,20,slope_bridge_width,Centralization,decrease,-0.5,-0.8996239514029506,relative,-13.67969924812031,-13.67969924812031,0.0,0.0,achieved,False,42
sx_mathoverflow,20,slope_bridge_width,Density,increase,0.5,0.4998522458628843,relative,-13.67969924812031,-13.67969924812031,0.0,0.0,achieved,False,42
sx_mathoverflow,20,slope_bridge_width,Density,decrease,-0.5,-0.4998522458628841,relative,-13.67969924812031,-13.67969924812031,0.0,0.0,achieved,False,42
sx_mathoverflow,20,slope_bridge_width,Bridge Trend,increase,0.5,15.620300751879709,absolute,-13.67969924812031,1.940601503759399,15.620300751879709,1.0,achieved,False,42
sx_mathoverflow,20,slope_bridge_width,Bridge Trend,decrease,-0.5,-145.19248120300765,absolute,-13.67969924812031,-158.87218045112795,-145.19248120300765,-1.0,achieved,False,42
sx_mathoverflow,20,slope_bridge_width,Churn,increase,0.5,0.04284863470750004,relative,-13.67969924812031,-13.67969924812031,0.0,0.0,achieved,False,42
sx_mathoverflow,20,slope_bridge_width,Churn,decrease,-0.5,-0.3449944859380322,relative,-13.67969924812031,-13.67969924812031,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_density,Bridge Width,increase,0.1,0.10029313232830815,relative,0.032913165266106444,0.032913165266106444,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_density,Bridge Width,decrease,-0.1,-0.10029313232830828,relative,0.032913165266106444,0.032913165266106444,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_density,Centralization,increase,0.1,1.2048018513161698,relative,0.032913165266106444,0.032913165266106444,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_density,Centralization,decrease,-0.1,-0.5597338733005496,relative,0.032913165266106444,0.032913165266106444,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_density,Density,increase,0.1,0.10002955082742324,relative,0.032913165266106444,0.03613445378151261,0.003221288515406165,0.03220336879212542,achieved,False,42
sx_mathoverflow,20,persistence_density,Density,decrease,-0.1,-0.09995567375886522,relative,0.032913165266106444,0.02969187675070028,-0.003221288515406165,-0.03222717024725637,achieved,False,42
sx_mathoverflow,20,persistence_density,Bridge Trend,increase,0.1,12.459398496240606,absolute,0.032913165266106444,0.032913165266106444,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_density,Bridge Trend,decrease,-0.1,-66.15263157894738,absolute,0.032913165266106444,0.032913165266106444,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_density,Churn,increase,0.1,0.009008729338882884,relative,0.032913165266106444,0.032913165266106444,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_density,Churn,decrease,-0.1,-0.08719680281381326,relative,0.032913165266106444,0.032913165266106444,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_density,Bridge Width,increase,0.25,0.24958123953098812,relative,0.032913165266106444,0.032913165266106444,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_density,Bridge Width,decrease,-0.25,-0.24958123953098835,relative,0.032913165266106444,0.032913165266106444,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_density,Centralization,increase,0.25,1.3002603413364193,relative,0.032913165266106444,0.032913165266106444,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_density,Centralization,decrease,-0.25,-0.7549898756146949,relative,0.032913165266106444,0.032913165266106444,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_density,Density,increase,0.25,0.25014775413711593,relative,0.032913165266106444,0.041176470588235294,0.00826330532212885,0.03303369782644302,achieved,False,42
sx_mathoverflow,20,persistence_density,Density,decrease,-0.25,-0.25014775413711576,relative,0.032913165266106444,0.02464985994397759,-0.008263305322128853,-0.03303369782644306,achieved,False,42
sx_mathoverflow,20,persistence_density,Bridge Trend,increase,0.25,15.372932330827076,absolute,0.032913165266106444,0.032913165266106444,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_density,Bridge Trend,decrease,-0.25,-223.35187969924826,absolute,0.032913165266106444,0.032913165266106444,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_density,Churn,increase,0.25,0.022059167069055707,relative,0.032913165266106444,0.032913165266106444,0.0,0.0,achieved,False,42
sx_mathoverflow,20,persistence_density,Churn,decrease,-0.25,-0.23307294369616702,relative,0.032913165266106444,0.032913165266106444,0.0,0.0,achieved,False,42
